adult|budget|nbGenres|original_language|popularity|vote_average|release_date|revenue|runtime|tagline|title|vote_count|Western|Family|Horror|Drama|Fantasy|Science Fiction|Crime|Romance|Action|War|Music|Animation|TV Movie|Documentary|History|Mystery|Thriller|Foreign|Comedy|Adventure
false|3.8E7|2|zh|2.537718|5.0|2016-07-28|0|130||League of Gods|15|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|1|en|2.508426|5.3|2015-09-27|0|88|Caged to kill.|Riot|36|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|3|en|2.502551|4.1|2014-10-24|0|92||Garm Wars: The Last Druid|20|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0
false|0.0|3|sv|2.49755|5.6|2013-08-29|0|127||Easy Money III|22|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0
false|0.0|3|en|2.467044|5.8|2016-10-03|0|24||LEGO Jurassic World: Indominus Escape|26|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0
false|0.0|2|es|2.452461|7.4|2014-10-03|0|96||Hidden Away|29|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|2|en|2.420274|5.9|2016-11-06|0|84||Love Always, Santa|15|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|2|en|2.386199|5.4|2015-02-23|0|100||Girl on the Edge|18|0.0|0.5|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|3|en|2.363708|5.9|2016-10-28|0|90|Meet Karen Bird and Jack Blueblood. Lovers. Dreamers. Serial Killers.|Shangri-La Suite|15|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.3333333333333333|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|1|en|2.343531|6.2|2015-01-23|0|85||James White|50|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|3|en|1.978066|6.7|2016-01-31|0|85||All Things Valentine|11|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0
false|0.0|1|de|1.968221|7.0|2015-02-10|0|117||As We Were Dreaming|22|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|28000.0|4|en|1.967931|7.4|2016-03-01|0|26||Severus Snape and the Marauders|22|0.0|0.0|0.0|0.25|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.0|0.25
false|0.0|2|en|1.956728|7.7|2016-11-26|0|65||Legends of the Hidden Temple|3|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5
false|0.0|1|pl|1.956248|7.2|2016-09-30|0|124|Family Life Isn't Always Sunshine and Rainbows|The Last Family|26|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|3|en|1.926109|4.5|2014-09-07|0|85|Time is Running Out|The Quiet Hour|25|0.0|0.0|0.0|0.3333333333333333|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0
false|0.0|1|en|1.924978|0.0|2016-04-14|0|105|Love is mad|Madly|0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|1000000.0|2|en|1.913259|4.5|2011-02-26|0|87|Welcome to the Future|51|47|0.0|0.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|1|en|1.892708|7.1|2016-09-09|0|80|They aren't just shoes|Kicks|33|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
false|2300000.0|2|nl|2.222036|6.2|2016-09-22|0|90||Riphagen|25|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|1|fr|2.210348|5.8|2016-06-15|0|99||Struggle for Life|33|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
false|0.0|2|ko|2.207138|8.3|2016-02-24|0|113||Unforgettable|13|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|3|en|2.198849|6.5|2014-11-08|0|90||The Nine Lives of Christmas|27|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0
false|0.0|1|en|2.183507|6.5|2016-09-30|0|141||Crisis in Six Scenes|35|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
false|527784.0|3|hi|2.161699|5.8|2016-09-09|0|141||Baar Baar Dekho|16|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.3333333333333333|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|2|en|2.156141|6.1|2016-02-12|0|102|Some love breaks outside the boundaries of sanity.|Touched with Fire|24|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|1|en|2.148054|6.1|2016-02-26|0|90|She Had To Find Her Past To Embrace Her Future.|A Country Called Home|18|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|4|en|2.136476|6.4|1973-01-01|0|103|Mess with the Seven-Ups, and they WILL mess you worse.|The Seven-Ups|36|0.0|0.0|0.0|0.25|0.0|0.0|0.25|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.0
false|0.0|4|hi|2.123607|6.5|2007-12-21|36500000|160|A Mumbai don tries to find an honest man to marry his younger sister.|Welcome|33|0.0|0.0|0.0|0.25|0.0|0.0|0.0|0.25|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0
false|0.0|2|en|2.320668|5.5|2014-04-04|0|128||Main Tera Hero|25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0
false|0.0|1|de|2.318454|5.6|2016-12-08|0|95||Vampire Sisters 3: Journey to Transylvania|13|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
false|0.0|3|it|2.291098|2.3|2014-06-13|0|85|Kill or Be Killed|2047: Sights of Death|23|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0
false|0.0|4|en|2.273542|3.1|2015-10-06|0|90|There is no life on Mars. Just death.|Martian Land|14|0.0|0.0|0.25|0.0|0.0|0.25|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25
false|0.0|3|hi|2.268912|4.8|2016-12-09|0|132|Those Who Dare To Love|Befikre|24|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0
false|0.0|4|en|2.25397|4.7|2016-08-08|0|119|Their mission was to reach the edge of the universe... what they found was beyond imagination.|ISRA 88|18|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.25|0.0|0.0|0.25
false|0.0|2|es|2.237638|6.6|2016-02-19|0|113||The Broken Crown|5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0
false|0.0|1|en|2.703571|7.5|2015-11-23|0|83||Chemsex|8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|2|hi|2.663627|6.7|2015-07-24|0|109|Paths of grieve intersect on the Ganges River.|Masaan|49|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|2|en|2.658919|7.3|2016-02-26|0|102||Jack of the Red Hearts|36|0.0|0.5|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|2|en|2.653946|5.2|2015-08-28|0|101|There's No Place Like Home|Estranged|32|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0
false|0.0|1|it|2.634014|5.7|2016-04-14|0|||Nemiche per la pelle|43|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
false|0.0|3|ja|2.61693|5.1|2016-03-25|0|116||Assassination Classroom: Graduation|10|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0
false|3.5E7|3|en|2.614956|4.1|2002-07-26|0|88|It's A Bear Getting The Family Together!|The Country Bears|24|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.3333333333333333
false|0.0|2|th|1.878978|6.9|2006-08-31|0|105||Syndromes and a Century|23|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|4|en|1.870187|4.9|2015-11-18|0|90|The Echelon Disaster|Stormageddon|15|0.0|0.0|0.0|0.25|0.0|0.25|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.0
false|0.0|1|en|1.864609|4.7|2016-06-10|0|98|Revenge is a bitter deal.|Traded|21|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|2|en|1.85057|5.4|2016-04-05|0|95||Temps|27|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0
false|0.0|1|en|1.847628|4.1|2016-03-13|0|95||Johnny Frank Garrett's Last Word|10|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|4|en|1.834937|6.7|2016-10-11|0|15||Scrat: Spaced Out|18|0.0|0.25|0.0|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0
false|0.0|3|en|1.819856|5.8|2016-01-16|0|84||Love on the Sidelines|20|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0
false|0.0|3|en|2.123237|4.1|2016-01-12|0|92|Liars Must Be Punished|Silent Retreat|10|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.3333333333333333|0.0|0.0|0.0
false|10000.0|2|en|2.117658|3.4|2016-10-25|0|73|You're going to need protection!|Don't Fuck in the Woods|17|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0
false|0.0|1|en|2.095808|4.3|2016-05-13|0|91|Steven Seagal is the Asian Connection.|The Asian Connection|17|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|3|zh|2.089046|5.3|2015-09-30|0|115||Chronicles of the Ghostly Tribe|18|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.3333333333333333
false|0.0|1|it|2.084282|4.8|2016-01-05|0|0||Assolo|25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
false|0.0|1|en|2.059323|6.7|1971-08-11|0|90|Peter Fonda is riding again... To the woman he lost ... for the revenge he craves!|The Hired Hand|17|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|1|en|2.02046|6.6|2015-09-16|0|100||Sky|27|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|3|en|2.579639|3.8|2016-04-29|0|90|Uncaged, Undead|Zoombies|39|0.0|0.0|0.3333333333333333|0.0|0.0|0.3333333333333333|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|2|en|2.572407|3.9|2014-04-04|0|94|Now it's our turn.|10 Rules for Sleeping Around|27|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0
false|0.0|1|en|2.569209|6.7|2016-01-08|0|93|Innocence walks a fine line.|Lamb|23|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|1|en|2.232615|6.0|2016-02-06|0|97|Find Your Light|Battlecreek|3|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|3|en|2.227372|6.3|1969-01-01|0|139|In the beginning there was Bombolini the fool, Bombolini the drunk, Bombolini the joke. In the end there was Bombolini the mayor, Bombolini the hero, Bombolini the beautiful. In between is the secret of Santa Vittoria.|The Secret of Santa Vittoria|14|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0
false|0.0|3|en|2.226311|7.4|2016-11-27|0|4|A fashion picture in motion|Come Together|50|0.0|0.3333333333333333|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0
false|0.0|1|en|1.994717|7.4|2016-11-25|0|60||Michael Che Matters|22|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
false|0.0|0|en|1.992865|5.0|2006-10-20|0|120||Sinav|8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|2|en|1.978261|5.6|1959-11-23|0|83|Spectacular Adventure Beyond Time and Space|The Angry Red Planet|25|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5
false|0.0|2|en|41.803806|5.1|2015-09-16|2160298|94|Evil walks among us.|Pay the Ghost|267|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0
false|8000000.0|1|en|36.197696|5.2|2016-03-25|0|93|Graduating was the easy part|Get a Job|276|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
false|4.0E7|4|te|34.629414|7.5|2015-07-10|100000000|159||Baahubali: The Beginning|167|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.25|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.25
false|0.0|4|en|30.932916|5.0|2016-04-05|0|90|The Race To Save A Life Begins Now|Countdown|24|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.25|0.0|0.0|0.0
false|6000000.0|3|en|30.221633|7.8|2001-01-18|1270522|113|You can never go too far|Donnie Darko|4483|0.0|0.0|0.0|0.3333333333333333|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0
false|6.0E7|5|en|29.301618|7.5|2014-02-06|469160692|100|The story of a nobody who saved everybody.|The Lego Movie|3593|0.0|0.2|0.0|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.2
false|0.0|3|en|26.768132|4.4|2016-02-26|0|91|You are humanity's last stand|Pandemic|112|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0
false|7.5E7|4|en|26.707531|5.9|2016-06-18|875457937|87|Think this is what they do all day?|The Secret Life of Pets|3982|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.25
false|1.6E8|3|en|25.965371|6.7|2015-11-18|653428261|137|The fire will burn forever.|The Hunger Games: Mockingjay - Part 2|5061|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333
false|0.0|4|en|25.63982|6.4|2016-08-02|0|92||A Cinderella Story: If the Shoe Fits|149|0.0|0.25|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0
false|4.0E7|2|en|24.678094|7.2|1989-11-17|211343479|83|Somewhere under the sea and beyond your imagination is an adventure in fantasy.|The Little Mermaid|2416|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|2.0E7|2|en|14.083378|7.6|2016-06-02|207945075|110|#LiveBoldly|Me Before You|3567|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|3|en|13.149903|5.8|2014-06-10|1075178|112|When hope is all you have.|The Captive|379|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0
false|8000000.0|2|en|13.089336|7.5|2006-07-26|100523181|102|A family on the verge of a breakdown|Little Miss Sunshine|2175|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0
false|1.15E7|1|en|12.465335|5.7|2016-01-21|94073028|102|This is Jason. He's a little worried about his grandpa.|Dirty Grandpa|1689|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
false|1.5E7|1|en|12.063426|7.5|2015-11-27|64191523|120|Find the courage to be yourself.|The Danish Girl|2165|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|5.0E7|5|en|10.872179|7.0|2016-01-13|69411370|144|When everything went wrong, six men had the courage to do what was right.|13 Hours: The Secret Soldiers of Benghazi|1135|0.0|0.0|0.0|0.2|0.0|0.0|0.0|0.0|0.2|0.2|0.0|0.0|0.0|0.0|0.2|0.0|0.2|0.0|0.0|0.0
false|7.3E7|2|en|10.862666|6.0|2016-05-11|349779543|97|Why so angry?|The Angry Birds Movie|1221|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|1.0E8|5|en|10.852432|6.5|2015-11-20|93820758|122|Based on the incredible true story that inspired Moby Dick|In the Heart of the Sea|1534|0.0|0.0|0.0|0.2|0.0|0.0|0.0|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.2|0.0|0.0|0.2
false|1000000.0|1|en|10.550375|6.2|2014-10-18|0|101||The Duke of Burgundy|110|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|3.5E7|2|en|10.501616|5.8|2016-02-24|25182929|83|Behind every hero is an embarrassing sibling|Grimsby|924|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0
false|6.0E7|4|en|10.341629|6.6|2014-09-10|108255770|97|When troubles strikes friends stack together|The Boxtrolls|775|0.0|0.25|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0
false|0.0|1|en|1.79816|6.6|2016-04-05|0|94|Being wild got him in. Being a hero got him out.|Stealing Cars|17|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|2|en|1.783176|4.8|2015-02-28|0|111||The House on Pine Street|19|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|1|en|1.769301|7.0|2015-10-16|0|94|The rise and fall of Tower Records|All Things Must Pass|39|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|2|ko|1.7514|6.0|2016-01-01|0|80||Erotic Sister|1|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|2|en|1.750898|4.9|1988-02-05|0|89|They ooze. They slime. They kill.|Slugs|34|0.0|0.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|1|en|1.750351|2.6|2016-07-05|0|90|Super bad. But in a good way.|Sinister Squad|17|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|2|en|1.744961|5.3|2016-08-05|0|0|Courage is all you need to win.|Race to Win|7|0.0|0.5|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|1|ar|1.727965|5.9|2016-01-25|0|87||Sand Storm|31|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|1|es|1.711947|6.2|2016-07-22|0|100|He's down on his luck, but up for an adventure.|Mr. Pig|13|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|0.0|3|fr|1.703679|7.1|2002-08-28|0|129||The Adversary|31|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0
false|0.0|1|en|1.663747|6.0|2014-10-08|0|92|What price would you pay for the ones you love?|Clarity|1|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|2.2E7|3|en|10.291033|5.8|2016-02-05|63647656|106|Lights. Camera. Abduction.|Hail, Caesar!|1637|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.3333333333333333|0.0
false|1.0E7|1|es|10.206283|5.9|2016-12-13|0|112|Immortality is only a matter of time.|Realive|49|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
false|4000000.0|4|en|9.837817|8.0|2016-03-11|13624522|106|Boy meets girl. Girl unimpressed. Boy starts band.|Sing Street|828|0.0|0.0|0.0|0.25|0.0|0.0|0.0|0.25|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0
